trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.1, 'e': 0.31658635308472155}",25,11,-15.21690189624393,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
554,False,"{'a': 0.1, 'e': 0.40970309444051295}",25,8,3.5953221185849316,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
555,False,"{'a': 0.1, 'e': 0.49872621790648564}",20,7,-6.341725202992502,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
556,False,"{'a': 0.1, 'e': 0.5827662338601124}",30,0,-153.7627626093775,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
557,False,"{'a': 0.1, 'e': 0.6609834422419141}",20,7,-40.71652099458334,"{0: 9, 1: 1, 2: 1, 3: 2, 4: 0}",1
558,False,"{'a': 0.1, 'e': 0.7325963225609111}",20,0,-67.80253500891966,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
559,False,"{'a': 0.1, 'e': 0.796889342589027}",20,0,-23.277295249412727,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
560,False,"{'a': 0.1, 'e': 0.853220107722584}",25,0,-222.9661243637245,"{0: 14, 1: 0, 2: 6, 3: 1, 4: 4}",0
561,False,"{'a': 0.1, 'e': 0.901025779576851}",25,0,-95.0090367313921,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
562,False,"{'a': 0.1, 'e': 0.9398286996811099}",25,0,-46.939680425471565,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
563,False,"{'a': 0.1, 'e': 0.9692411620842188}",25,0,-101.36929891557176,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
564,False,"{'a': 0.1, 'e': 0.9889692871843135}",25,0,-151.66418056710432,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
565,False,"{'a': 0.1, 'e': 0.9988159580766447}",20,0,-48.224104416600255,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
566,False,"{'a': 0.1, 'e': 0.9986827900805341}",20,1,-109.72298505749727,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 2}",1
567,False,"{'a': 0.1, 'e': 0.9885711137665782}",20,0,-145.73970411398952,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 2}",0
568,False,"{'a': 0.1, 'e': 0.9685819616620305}",20,0,-77.36362935069387,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
569,False,"{'a': 0.1, 'e': 0.9389150587671843}",25,0,-116.83611289632036,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
570,False,"{'a': 0.1, 'e': 0.8998668269691938}",20,0,-61.76096598438162,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
571,False,"{'a': 0.1, 'e': 0.8518274232925497}",35,0,-147.42177589826298,"{0: 24, 1: 4, 2: 2, 3: 3, 4: 2}",0
572,False,"{'a': 0.1, 'e': 0.7952768415790757}",25,6,-58.98144771365699,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
573,False,"{'a': 0.1, 'e': 0.730780116548116}",25,0,-36.61130451072657,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
574,False,"{'a': 0.1, 'e': 0.6589816781563973}",20,5,-62.94596110268227,"{0: 8, 1: 5, 2: 1, 3: 0, 4: 1}",1
575,False,"{'a': 0.1, 'e': 0.580598912666927}",30,3,-29.78478449395388,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 0}",1
576,False,"{'a': 0.1, 'e': 0.4964149947625673}",25,0,-45.476337250767145,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
577,False,"{'a': 0.1, 'e': 0.4072710623235205}",25,18,2.031011859984697,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.1, 'e': 0.31405781205565125}",20,7,19.68785518294962,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.1, 'e': 0.2177065999434321}",20,0,-43.7766023093479,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
580,False,"{'a': 0.1, 'e': 0.11918013544881928}",20,16,6.917915381718472,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.1, 'e': 0.019462862436509885}",20,10,20.25397508174259,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.1, 'e': 0.08044887706369817}",20,3,29.613734015886454,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.1, 'e': 0.17955679797714888}",30,16,-20.09448672519117,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
584,False,"{'a': 0.1, 'e': 0.276870646718798}",25,14,18.31516129946486,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.1, 'e': 0.37141809547969407}",20,11,-0.7797056747812885,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
586,False,"{'a': 0.1, 'e': 0.4622544574050628}",25,16,7.042380193108912,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.1, 'e': 0.5484721255930483}",30,11,-1.2363064623266855,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
588,False,"{'a': 0.1, 'e': 0.6292096416028881}",30,4,-101.30812045764682,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 2}",1
589,False,"{'a': 0.1, 'e': 0.7036603028628863}",20,1,-18.16262292676742,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
590,False,"{'a': 0.1, 'e': 0.7710802229758452}",20,0,-82.40872948382247,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
591,False,"{'a': 0.1, 'e': 0.8307957643860683}",25,0,-130.1743632526257,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
592,False,"{'a': 0.1, 'e': 0.882210269143113}",20,0,-95.54118068306461,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
593,False,"{'a': 0.1, 'e': 0.9248100205108226}",25,4,-39.32464614327935,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 0}",1
594,False,"{'a': 0.1, 'e': 0.9581693758551366}",20,3,-90.17644525585793,"{0: 7, 1: 6, 2: 3, 3: 0, 4: 1}",1
595,False,"{'a': 0.1, 'e': 0.9819550195245901}",25,8,-42.33159847082965,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
596,False,"{'a': 0.1, 'e': 0.9959292932301297}",25,0,-304.43368130766544,"{0: 12, 1: 1, 2: 3, 3: 4, 4: 5}",0
597,False,"{'a': 0.1, 'e': 0.9999525706481683}",20,0,-188.91591002297176,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
598,False,"{'a': 0.1, 'e': 0.9939846525206636}",20,0,-82.61809810688845,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
599,False,"{'a': 0.1, 'e': 0.9780851683128142}",25,0,-175.86655059991048,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
600,False,"{'a': 0.1, 'e': 0.9524129804151563}",20,0,-64.71019668170028,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
601,False,"{'a': 0.1, 'e': 0.9172245968430627}",30,0,-108.61609362707173,"{0: 17, 1: 4, 2: 8, 3: 1, 4: 0}",0
602,False,"{'a': 0.1, 'e': 0.872871608293454}",20,0,-57.8831848427782,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
603,False,"{'a': 0.1, 'e': 0.8197971751667692}",30,11,-69.58462982824868,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 1}",1
604,False,"{'a': 0.1, 'e': 0.758531599654735}",25,0,-67.1129611750821,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
605,False,"{'a': 0.1, 'e': 0.6896870271361664}",20,0,-35.494308011184444,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
606,False,"{'a': 0.1, 'e': 0.6139513298226686}",30,17,-5.321972204906155,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
607,False,"{'a': 0.1, 'e': 0.5320812337669102}",20,0,-50.35947765416791,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
608,False,"{'a': 0.1, 'e': 0.4448947579060243}",20,0,-17.145257910921586,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
609,False,"{'a': 0.1, 'e': 0.35326304068679576}",20,9,17.997948165512483,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.1, 'e': 0.25810163593826746}",25,2,-40.2234457374051,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
611,False,"{'a': 0.1, 'e': 0.1603613649604949}",20,9,-22.247526429280196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
612,False,"{'a': 0.1, 'e': 0.061018816232456675}",20,9,26.28219833995895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.1, 'e': 0.03893341233723732}",30,22,16.784690688502025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.1, 'e': 0.13849663112053268}",20,6,-0.759380361850889,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
615,False,"{'a': 0.1, 'e': 0.23667603734656428}",35,20,11.128045263446646,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.1, 'e': 0.33249065484213236}",30,17,-15.617309809647837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
617,False,"{'a': 0.1, 'e': 0.4249831356213158}",25,15,7.5667100715917845,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.1, 'e': 0.5132293253901182}",20,4,-50.974612669501184,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
619,False,"{'a': 0.1, 'e': 0.5963474973906817}",30,12,-49.87778275726815,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
620,False,"{'a': 0.1, 'e': 0.6735071623235862}",25,0,-84.6908804243278,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
621,False,"{'a': 0.1, 'e': 0.7439373663224272}",25,0,-165.2027821618172,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
622,False,"{'a': 0.1, 'e': 0.8069343940699728}",20,0,-27.035621537048545,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
623,False,"{'a': 0.1, 'e': 0.861868800089018}",30,4,-161.345362122924,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 2}",1
624,False,"{'a': 0.1, 'e': 0.9081916979535211}",20,0,-29.236771268611758,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
625,False,"{'a': 0.1, 'e': 0.9454402445803316}",30,0,-116.41714945699978,"{0: 20, 1: 4, 2: 2, 3: 3, 4: 1}",0
626,False,"{'a': 0.1, 'e': 0.9732422648042924}",20,0,-72.294745635218,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
627,False,"{'a': 0.1, 'e': 0.9913199700294487}",20,1,-78.41226424489818,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 1}",1
628,False,"{'a': 0.1, 'e': 0.9994927338008855}",35,0,-136.7522355631103,"{0: 19, 1: 7, 2: 8, 3: 0, 4: 1}",0
629,False,"{'a': 0.1, 'e': 0.9976788965645553}",25,0,-91.95897889822879,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
630,False,"{'a': 0.1, 'e': 0.9858965815825497}",30,0,-227.1293024376622,"{0: 16, 1: 3, 2: 7, 3: 0, 4: 4}",0
631,False,"{'a': 0.1, 'e': 0.9642635138514517}",25,0,-125.5864632690137,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
632,False,"{'a': 0.1, 'e': 0.9329958438330894}",20,0,-158.40385427494456,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
633,False,"{'a': 0.1, 'e': 0.892405987750569}",20,14,-12.274035667991864,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
634,False,"{'a': 0.1, 'e': 0.8428995060286443}",20,0,-3.108845691596059,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
635,False,"{'a': 0.1, 'e': 0.784971051068018}",20,3,-15.221689249231572,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
636,False,"{'a': 0.1, 'e': 0.7191994248420474}",20,0,-64.11387514778365,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
637,False,"{'a': 0.1, 'e': 0.6462417956987768}",30,10,-48.751547880242576,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
638,False,"{'a': 0.1, 'e': 0.5668271321520203}",25,0,-89.25657648209447,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
639,False,"{'a': 0.1, 'e': 0.48174891926893926}",25,8,-39.549998442786496,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
640,False,"{'a': 0.1, 'e': 0.39185723042955}",20,1,2.0657485149315358,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
641,False,"{'a': 0.1, 'e': 0.2980502336744744}",20,11,17.783833816024533,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.1, 'e': 0.2012652175068453}",30,7,-62.838281657312734,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 2}",1
643,False,"{'a': 0.1, 'e': 0.10246922581532364}",25,8,24.880106341973566,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.1, 'e': 0.0026493954912638444}",25,12,25.98142450492302,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.1, 'e': 0.0971969067167568}",20,16,7.552074508355346,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.1, 'e': 0.19607204956190338}",20,16,6.9088735636685845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.1, 'e': 0.292988105300616}",25,17,6.975739760612213,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.1, 'e': 0.38697672074015643}",30,0,-49.33061448124803,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
649,False,"{'a': 0.1, 'e': 0.477098792703571}",30,0,-94.35481728207318,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
650,False,"{'a': 0.1, 'e': 0.562453851238172}",25,19,10.004250940801153,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.1, 'e': 0.642189056813737}",25,7,-105.92977318934703,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 2}",1
652,False,"{'a': 0.1, 'e': 0.7155077216130871}",30,17,-62.09390582502089,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
653,False,"{'a': 0.1, 'e': 0.7816772697734873}",20,0,-2.3005857497287066,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
654,False,"{'a': 0.1, 'e': 0.8400365570424713}",25,0,-27.53693306082681,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
655,False,"{'a': 0.1, 'e': 0.8900024767126464}",30,0,-141.39710093310802,"{0: 16, 1: 9, 2: 1, 3: 3, 4: 1}",0
656,False,"{'a': 0.1, 'e': 0.9310757858312195}",30,0,-65.63479989686742,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
657,False,"{'a': 0.1, 'e': 0.9628460934704971}",20,0,-172.92428864319885,"{0: 7, 1: 0, 2: 10, 3: 2, 4: 1}",0
658,False,"{'a': 0.1, 'e': 0.9849959612184215}",20,0,-182.7946389610038,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
659,False,"{'a': 0.1, 'e': 0.9973040749182293}",25,0,-97.22675196975912,"{0: 13, 1: 8, 2: 3, 3: 0, 4: 1}",0
660,False,"{'a': 0.1, 'e': 0.99964745596635}",20,0,-87.38899583693964,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
661,False,"{'a': 0.1, 'e': 0.9920026900739702}",25,19,1.834762474919522,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.1, 'e': 0.9744461612148652}",20,0,-157.74562558772703,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 3}",0
663,False,"{'a': 0.1, 'e': 0.9471532884219778}",20,0,-156.32989037460484,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
664,False,"{'a': 0.1, 'e': 0.9103967730584245}",20,0,-89.46334943060316,"{0: 11, 1: 4, 2: 2, 3: 3, 4: 0}",0
665,False,"{'a': 0.1, 'e': 0.8645438740756395}",30,0,-191.22600486861577,"{0: 16, 1: 6, 2: 4, 3: 1, 4: 3}",0
666,False,"{'a': 0.1, 'e': 0.8100527384832928}",20,6,-48.2011883040356,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
667,False,"{'a': 0.1, 'e': 0.747467823695864}",20,0,-148.61388589045015,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
668,False,"{'a': 0.1, 'e': 0.6774144574940792}",20,0,-16.44993207414374,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
669,False,"{'a': 0.1, 'e': 0.6005925899564515}",30,0,-197.11236930118804,"{0: 19, 1: 3, 2: 3, 3: 1, 4: 4}",0
670,False,"{'a': 0.1, 'e': 0.5177697997895051}",25,8,-19.82856709112735,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
671,False,"{'a': 0.1, 'e': 0.42977362493499033}",20,14,7.446107999581444,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.1, 'e': 0.33748329408441025}",20,7,0.11496973149030953,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
673,False,"{'a': 0.1, 'e': 0.24182094171648436}",25,12,23.104864368805746,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.1, 'e': 0.14374239443428918}",25,8,-56.406340584314336,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
675,False,"{'a': 0.1, 'e': 0.04422762066183892}",20,12,16.634210634550453,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.1, 'e': 0.05572906087657094}",20,13,15.941720248829208,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.1, 'e': 0.15512891606026627}",25,20,7.387201931317278,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.1, 'e': 0.2529787743934896}",25,6,-42.36436840831924,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
679,False,"{'a': 0.1, 'e': 0.34830095243665155}",30,6,-33.33842967508426,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 0}",1
680,False,"{'a': 0.1, 'e': 0.4401430224960407}",20,0,0.060103957382204865,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
681,False,"{'a': 0.1, 'e': 0.5275873289666017}",25,7,-61.79335460768888,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 1}",1
682,False,"{'a': 0.1, 'e': 0.6097601572433005}",25,11,-125.98618552146047,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 3}",1
683,False,"{'a': 0.1, 'e': 0.6858404635887347}",30,0,-44.55791803987419,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
684,False,"{'a': 0.1, 'e': 0.7550680787307162}",25,0,-167.54356030235132,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
685,False,"{'a': 0.1, 'e': 0.8167513032223336}",30,12,-74.75095366746719,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 1}",1
686,False,"{'a': 0.1, 'e': 0.8702738186742472}",20,0,-112.04155430611135,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
687,False,"{'a': 0.1, 'e': 0.9151008458042379}",20,0,6.702678364714345,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
688,False,"{'a': 0.1, 'e': 0.950784487775076}",25,0,-134.29298523295748,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
689,False,"{'a': 0.1, 'e': 0.9769682054316357}",25,0,-96.54625878892361,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
690,False,"{'a': 0.1, 'e': 0.9933903797222716}",25,0,-185.33101706653497,"{0: 9, 1: 5, 2: 9, 3: 0, 4: 2}",0
691,False,"{'a': 0.1, 'e': 0.9998869257099255}",25,0,-31.866191255542212,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
692,False,"{'a': 0.1, 'e': 0.9963929320545596}",20,0,-121.38619837787687,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
693,False,"{'a': 0.1, 'e': 0.982943309585819}",35,18,-62.69281373098004,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
694,False,"{'a': 0.1, 'e': 0.9596724424855533}",20,13,-7.673889656301191,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
695,False,"{'a': 0.1, 'e': 0.926812845565509}",20,0,-88.51149189365002,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
696,False,"{'a': 0.1, 'e': 0.8846928410561633}",20,0,-121.54058717851981,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
697,False,"{'a': 0.1, 'e': 0.8337332781195631}",20,0,-72.01128958547788,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
698,False,"{'a': 0.1, 'e': 0.7744433278635736}",20,12,-27.892438899650813,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.1, 'e': 0.7074153958724908}",20,12,-7.893039223004436,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
700,False,"{'a': 0.1, 'e': 0.6333192030862999}",20,11,3.897020648826052,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.1, 'e': 0.5528950941703545}",20,12,-40.81023155019291,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 1}",1
702,False,"{'a': 0.1, 'e': 0.46694664023629}",25,14,20.455424861213167,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.1, 'e': 0.37633260982502265}",20,0,-34.75905058749379,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
704,False,"{'a': 0.1, 'e': 0.281958388375392}",20,11,-36.32566422736903,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
705,False,"{'a': 0.1, 'e': 0.18476693191217952}",20,7,24.638753408941362,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.1, 'e': 0.08572934534111404}",25,14,7.005127804676929,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.1, 'e': 0.014164820510231907}",30,22,16.24660874303963,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.1, 'e': 0.11391745615730677}",25,9,29.805703536211666,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.1, 'e': 0.21253186623857634}",20,13,15.743765894652748,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.1, 'e': 0.3090227281660707}",20,16,8.684777987039858,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.1, 'e': 0.4024259371430759}",30,16,-16.353188878414954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
712,False,"{'a': 0.1, 'e': 0.49180823918046324}",30,0,-50.58714398060868,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
713,False,"{'a': 0.1, 'e': 0.5762765558621497}",20,11,2.436790563841062,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.1, 'e': 0.6549869076893757}",30,4,-110.49044298769769,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 2}",1
715,False,"{'a': 0.1, 'e': 0.7271528468448446}",25,0,-106.33020129498924,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
716,False,"{'a': 0.1, 'e': 0.7920533151194233}",30,15,-20.863459623983008,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
717,False,"{'a': 0.1, 'e': 0.8490398484873364}",30,0,-119.2310507670459,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
718,False,"{'a': 0.1, 'e': 0.8975430563444248}",30,0,-142.049683549011,"{0: 20, 1: 0, 2: 7, 3: 1, 4: 2}",0
719,False,"{'a': 0.1, 'e': 0.9370783106708145}",20,0,-29.108257568455645,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
720,False,"{'a': 0.1, 'e': 0.9672505882738824}",25,0,-130.584103996423,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
721,False,"{'a': 0.1, 'e': 0.9877584177294565}",20,0,-154.766059758705,"{0: 7, 1: 3, 2: 8, 3: 1, 4: 1}",0
722,False,"{'a': 0.1, 'e': 0.9983968915845978}",25,0,-136.88788941551982,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
723,False,"{'a': 0.1, 'e': 0.9990597137251612}",20,0,-139.0500341738771,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
724,False,"{'a': 0.1, 'e': 0.9897402614514161}",30,0,-208.41941387205878,"{0: 15, 1: 5, 2: 6, 3: 1, 4: 3}",0
725,False,"{'a': 0.1, 'e': 0.9705316516498831}",25,10,-117.16843341209824,"{0: 7, 1: 1, 2: 4, 3: 2, 4: 1}",1
726,False,"{'a': 0.1, 'e': 0.9416258104001715}",30,0,-206.24946278525223,"{0: 15, 1: 3, 2: 9, 3: 0, 4: 3}",0
727,False,"{'a': 0.1, 'e': 0.9033115553130557}",20,0,-67.72718853375365,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
728,False,"{'a': 0.1, 'e': 0.855971709760354}",20,12,-9.467618996984639,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
729,False,"{'a': 0.1, 'e': 0.8000792778303477}",25,0,-149.4780506692237,"{0: 12, 1: 7, 2: 3, 3: 1, 4: 2}",0
730,False,"{'a': 0.1, 'e': 0.7361927182273159}",20,0,-173.52229704876186,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
731,False,"{'a': 0.1, 'e': 0.6649503643367052}",30,11,11.724564334586216,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.1, 'e': 0.5870640462090193}",30,16,-18.076456983971163,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
733,False,"{'a': 0.1, 'e': 0.5033119781891867}",20,10,3.4902643972046454,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.1, 'e': 0.41453098325609555}",25,16,-40.04492420607754,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
735,False,"{'a': 0.1, 'e': 0.32160813176404734}",25,3,-27.465734416390443,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
736,False,"{'a': 0.1, 'e': 0.22547187812891342}",30,16,20.087880500834352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
